id	vernacularName	language	locality
18102	mundubi	PORTUGUES	Nordeste
18211	rabo-de-veado	PORTUGUES	Casa Nova [BA]
18212	sucupira	PORTUGUES	Ibiraba [BA]
18246	Feijão-bravo	PORTUGUES	Nordeste
17685	'osso de burro'	PORTUGUES	Sudeste/RJ
17532	caixeta	PORTUGUES	sudeste
17581	'pião roxo'	PORTUGUES	Norte/Acre, PA
17582	'pinhão'	PORTUGUES	Nordeste/BA
17583	'pinhão'	PORTUGUES	Nordeste/BA
17968	jarana-mirim	PORTUGUES	
17505	Vassoura-de-urubu	PORTUGUES	
17920	sassafrás	PORTUGUES	Planalto Central
39426	sapota	PORTUGUES	
17842	brown rhatany, Ceará rhatany	INGLES	England, US
18292	sucupira-preta	PORTUGUES	Bahia
18338	catingueiro	PORTUGUES	NE
18404	Arapiraca	PORTUGUES	Nordeste
18404	Jurema-branca	PORTUGUES	Nordeste
18449	Camaratuba	PORTUGUES	NE
18449	Feijão-camaratu	PORTUGUES	NE
18456	chocalheira	PORTUGUES	nordeste
18456	mata-pasto-branco	PORTUGUES	nordeste
18460	cascaveleira	PORTUGUES	sudeste
18460	manduvira	PORTUGUES	sudeste
18665	ingá preta	PORTUGUES	BA
18665	ingá veludo	PORTUGUES	BA
18701	Carne-d'anta	PORTUGUES	Bahia
18701	Moela-de-galinha	PORTUGUES	Bahia
18701	Pau-de-ema	PORTUGUES	Bahia
18701	Pau-mocó	PORTUGUES	Bahia
18724	Jacarandá-de-espinho	PORTUGUES	
18724	Jacarandá-vermelho	PORTUGUES	
18729	Bastião-branco	PORTUGUES	
18729	Cipó-rabo-de-macaco	PORTUGUES	
18732	Jacarandá-tan	PORTUGUES	
18732	Mucitaíba-amarela	PORTUGUES	
18735	Cipó-siqueira	PORTUGUES	
18735	Mata-pau	PORTUGUES	
18762	jurema-cor-de-rosa	PORTUGUES	Bahia
18764	calumbí	PORTUGUES	
18764	espinheiro-branco	PORTUGUES	BA
18764	jurema-branca	PORTUGUES	BA
18765	angico-bravo	PORTUGUES	
18765	monjoleiro	PORTUGUES	
18770	espinho-de-maricá	PORTUGUES	São Paulo
18770	maricá	PORTUGUES	Rio de Janeiro
18776	unha-de-gato	PORTUGUES	Piauí
18784	unha-de-gato	PORTUGUES	SC
18801	jurema-cor-de-rosa	PORTUGUES	Bahia
18805	carquejo	PORTUGUES	Bahia
18810	maria-fecha-a-porta	PORTUGUES	MG
18821	calumbé	PORTUGUES	Bahia
18821	jureminha	PORTUGUES	Bahia
18830	malícia	PORTUGUES	Bahia
18835	jureminha	PORTUGUES	Bahia
18840	malícia	PORTUGUES	MG
18840	vassourinha	PORTUGUES	MG
18850	espinheiro-bravo	PORTUGUES	Bahia
18853	dorme-dorme	PORTUGUES	SC
18853	dormideira	PORTUGUES	RJ
18874	jurema	PORTUGUES	Ceará
18874	jurema-preta	PORTUGUES	
18886	Braúna-preta	PORTUGUES	Bahia
18886	Faveca	PORTUGUES	Bahia
18890	Faveca	PORTUGUES	Bahia
18890	Guaraçaí	PORTUGUES	Bahia
18974	Jacarandá-branco	PORTUGUES	Bahia
18974	Timburí	PORTUGUES	Bahia
18976	Ipe-candeia	PORTUGUES	Espirito Santo
19133	Barbatimão, Barba-de-timão, Casca-da-virgindade, Faveira, Barbatimão-Branco.	PORTUGUES	todas
19168	Brinco de mulata	PORTUGUES	NE-Brasil
19182	Jacarandá-branco	PORTUGUES	Bahia
19223	Amargoso	PORTUGUES	Bahia
19223	Angelim-amargoso	PORTUGUES	Minas Gerais
19223	Araroba	PORTUGUES	Bahia
19223	Pau-amargoso	PORTUGUES	Bahia
29677	mulungu-do-litoral	PORTUGUES	
19338	pimenta longa	PORTUGUES	Acre
19523	mela-bode	PORTUGUES	nordeste do Brasil
19553	Malva-cabeça-de -veado	PORTUGUES	Pernambuco, Bahia
19600	Lodo	PORTUGUES	Centro- Oeste
19600	Musgo de flor	PORTUGUES	Sul
19602	Maiacá	PORTUGUES	Sul
19602	Musgo de flor	PORTUGUES	Sul
19608	araçá-de-anta	PORTUGUES	Norte
19608	goiaba-de-anta	PORTUGUES	Norte
19666	buxixu cravo	PORTUGUES	Acre
19703	araçá de várzea	PORTUGUES	Acre
19734	cedro bravo	PORTUGUES	Acre
19737	andiroba	PORTUGUES	Acre
19738	jatuauba	PORTUGUES	Pará
19738	marinheiro	PORTUGUES	Bahia
19739	café bravo	PORTUGUES	São Paulo
19739	café do mato	PORTUGUES	Rio de Janeiro
18683	ingá bugiu	PORTUGUES	Santa Catarina
19739	camboatá	PORTUGUES	Santa Catarina
110241	Araticum	PORTUGUES	
19740	jitó	PORTUGUES	Acre
19746	maxixe	PORTUGUES	Acre
19749	cipó-bala	PORTUGUES	RJ
19749	uva-do-mato	PORTUGUES	RJ
19756	cipó-bala	PORTUGUES	RJ
19756	uva-do-mato	PORTUGUES	RJ
19769	guariúba branca	PORTUGUES	Acre
19769	mururé	PORTUGUES	Maranhão
19782	taiuva	PORTUGUES	São Paulo
19782	tatajuba	PORTUGUES	Acre
19782	tatajuca	PORTUGUES	Acre
19784	envireira	PORTUGUES	Acre
19792	pama	PORTUGUES	Acre
18831	mimosa-de-vereda	PORTUGUES	
18835	jurema-branca	PORTUGUES	
18805	alagadiço	PORTUGUES	
18776	sabiá	PORTUGUES	
19792	pama caucho	PORTUGUES	Acre
19792	pama de onça	PORTUGUES	Acre
19792	pama mão de onça	PORTUGUES	Acre
19793	bicuyba-preta	PORTUGUES	Sudesta
19793	tawa	KAXINAWA	Acre
19793	ucuúba	PORTUGUES	Acre
19793	ucuúba-preta	PORTUGUES	Acre
19793	ucuuba-punã	PORTUGUES	Acre
19795	mucuíra	PORTUGUES	Tocantins
19795	ucuúba	PORTUGUES	Acre
19795	ucuuba - de -  baixio	PORTUGUES	Acre
19795	ucuúba - de - igapó	PORTUGUES	Acre
19836	vassourinha	PORTUGUES	Acre
19839	araçá	PORTUGUES	Acre
19847	araçazinho	PORTUGUES	Acre
19847	coração de negro	PORTUGUES	Acre
19847	goiabinha	PORTUGUES	Acre
19886	araçá	PORTUGUES	Acre, Amazonas
19886	araçá-boi	PORTUGUES	Acre
19886	araçá-goiaba	PORTUGUES	Acre, Pará
19886	goiabarana	PORTUGUES	Maranhão
19888	araçá-pedra	PORTUGUES	Bahia
19920	farinha seca	PORTUGUES	
19920	mango do mato	PORTUGUES	
19928	barba-de-bode	PORTUGUES	
19928	vassoura-de-bruxa	PORTUGUES	
19932	fruta-de-tucano	PORTUGUES	
19938	caju-bravo	PORTUGUES	
19950	pimenta-de-cotia	PORTUGUES	PB
19958	acariquara	PORTUGUES	Acre
19958	aquariquara	PORTUGUES	Acre
19958	aquariquara roxa	PORTUGUES	Acre
19959	tatu	PORTUGUES	sudeste
20225	azedinha	PORTUGUES	
20225	mata cachorro	PORTUGUES	
20236	maracujá-de-rato	PORTUGUES	Roraima
20251	maracujá-laranja	PORTUGUES	Pará
137526	Melão	PORTUGUES	
20254	maracujá-de-cheiro	PORTUGUES	Amazonas
20255	maracujá-mamão	PORTUGUES	Maranhão
20275	Rivina, vermelhinha	PORTUGUES	Rio Grande do Sul
20308	inu xuian nixpu	KAXINAWA	Acre
20317	caapeba	PORTUGUES	Acre
20317	capeba	PORTUGUES	Acre
20317	capeba branca	PORTUGUES	Acre
20317	pei huxupa	KAXINAWA	Acre
20317	txu xan pei bainekia	KAXINAWA	Acre
20317	txuxan pei bainekia txuxan	KAXINAWA	Acre
20367	capim-de-caça-de-folha-larga	PORTUGUES	
20369	rompedeira	PORTUGUES	Bahia
20428	capim-caiana	PORTUGUES	Santa Catarina
20428	capim-lanudo	PORTUGUES	Mato Grosso do Sul
20431	campim-guaçu	PORTUGUES	Santa Catarina
20434	capim-da-capoeira	PORTUGUES	Santa Catarina
20436	capim-rastejante	PORTUGUES	Espírito Santo
20438	capim-elefante	PORTUGUES	Mato Grosso
20440	capim-lixa	PORTUGUES	Santa Catarina
20445	alho-macho	PORTUGUES	Rio Grande do Sul
20445	capim-da-areia	PORTUGUES	Maranhão, Rio Grande do Norte
20445	capim-das-dunas	PORTUGUES	Rio Grande do Sul, Santa Catarina
20445	grama-salgada	PORTUGUES	Ceará
20461	capim de mula	PORTUGUES	sul
20485	Capim navalha	PORTUGUES	Norte
20534	marfim do campo	PORTUGUES	Acre
20599	Canassu preto	PORTUGUES	Amazonas
20599	Caneleira, Cabeça de macaco	PORTUGUES	Pará
20600	Azedinha	PORTUGUES	Maranhão
20600	Canjiquinha	PORTUGUES	Mato Grosso do Sul
20601	Manacá brasileiro	PORTUGUES	Amazonica
20601	Muçambeira	PORTUGUES	Pará
20606	Formigueiro, Pau formiga	PORTUGUES	Outras regiões do Brasil
20606	Pajaú, Pajeú, Pau jaú,	PORTUGUES	Nordeste do Brasil
20636	Louro faia	PORTUGUES	Norte
20638	carne de vaca	PORTUGUES	Nordeste
20639	carne de vaca	PORTUGUES	Sudeste
20640	carne de vaca	PORTUGUES	Sudeste
20640	carvalho	PORTUGUES	Sudeste
20650	Imbiriba assú	PORTUGUES	Nordeste
20650	João vermelho	PORTUGUES	Nordeste
20652	Saguragi, Sobragy, Sobrasil	PORTUGUES	Nordeste, Centro-Oeste, Sudeste
20652	Suruaji, Socorujuva, Jucuruxuva	PORTUGUES	Norte
20666	Cafezinho	PORTUGUES	Sudeste
20666	Saguragi amarelo	PORTUGUES	Sudeste
20667	Mussananga	PORTUGUES	Nordeste
20667	Mussanga	PORTUGUES	Nordeste
20670	Cangica	PORTUGUES	Sudeste
23427	Tauarí	PORTUGUES	
20672	Gabiuna	PORTUGUES	Norte (Acre)
110317	Ata	PORTUGUES	
20672	Jacarandá	PORTUGUES	Norte (Acre)
20672	Maria preta	PORTUGUES	Norte (Acre, Pará)
20672	Miramasihi (nome yanomami)	PORTUGUES	Norte (Amazonas, Pará)
20672	Pitaíca	PORTUGUES	Norte (Acre)
20673	Joazeiro	PORTUGUES	Nordeste
20673	Juazeiro	PORTUGUES	Nordeste
20675	Joazeiro	PORTUGUES	Nordeste
20675	Juazeiro	PORTUGUES	Nordeste
20676	Joazeiro	PORTUGUES	Nordeste, Sudeste
20676	Juazeiro	PORTUGUES	Nordeste, Sudeste
20677	Joazeiro	PORTUGUES	Nordeste, Sudeste
20677	Juazeiro	PORTUGUES	Nordeste, Sudeste
20682	apuruí	PORTUGUES	Acre
20682	arapuruí	PORTUGUES	Acre
20684	canela-de-veado	PORTUGUES	Sergipe
20684	cravo-do-mato	PORTUGUES	Rio de Janeiro
20684	escorrega-macaco	PORTUGUES	Maranhão
20684	goiabeira-braba	PORTUGUES	Sergipe
20684	pau-mole	PORTUGUES	Pernambuco
20684	pelada	PORTUGUES	Maranhão
20684	rim-de-veado	PORTUGUES	Bahia
20840	espinho de judeu	PORTUGUES	Acre
20840	esporão de galo	PORTUGUES	Acre
20840	ixki matxu	KAXINAWA	Acre
20860	pau brasil	PORTUGUES	Acre
20860	pau brasil do Acre	PORTUGUES	Acre
20873	fruta de paraó	PORTUGUES	Sudeste
20873	vacum	PORTUGUES	Sul
10027	cipó-bala	PORTUGUES	RJ
19750	orelha-de-onça	PORTUGUES	SC, MT, MS
20884	balãozinho	PORTUGUES	Centro Oeste
20891	camboatá	PORTUGUES	Sudeste
10036	uva-do-mato	PORTUGUES	SC
20909	brazeiro	PORTUGUES	Norte
20909	camboatã	PORTUGUES	Sul
20909	canela-de-negro	PORTUGUES	Centro-oeste
20917	timbó	PORTUGUES	Sul
20924	cipó-timbó	PORTUGUES	Nordeste
20929	cipó-raxa	PORTUGUES	Sudeste
17966	tucari do campo	PORTUGUES	
20941	cipó leiteiro	PORTUGUES	Sudeste
20941	timbó	PORTUGUES	Sudeste
20943	Cipó-timbó-mirim	PORTUGUES	Sul
20943	Timbó	PORTUGUES	Sudeste
20944	Barbasco	PORTUGUES	Sudeste
20949	timbó	PORTUGUES	Sudeste
20956	cipó timbó	PORTUGUES	Sul
20961	Timbó	PORTUGUES	Sudeste
20963	barbasco	PORTUGUES	Sudeste
20966	timbó	PORTUGUES	Sul, Sudeste
20976	cipó timbó	PORTUGUES	Sudeste
20976	timbó vermelho	PORTUGUES	Sudeste
20908	camboatá-branco	PORTUGUES	Nordeste
20908	camboatá de cotia	PORTUGUES	Nordeste
20910	pitombeira	PORTUGUES	Nordeste
20911	camboatá	PORTUGUES	Sul
20911	camboatá-amarelo	PORTUGUES	Sudeste
20880	tingui	PORTUGUES	Nordeste
20900	rapadura	PORTUGUES	Nordeste
20906	timbó-do-cerrado	PORTUGUES	Centro-Oeste
20906	tingui	PORTUGUES	Sudeste
20947	cipó-cabeludo	PORTUGUES	Sudeste
20947	cipó-d’água	PORTUGUES	Sudeste
20957	timbó-de-peixe	PORTUGUES	Sudeste
20932	breu-pitomba	PORTUGUES	Norte
20932	orelha-de-burro	PORTUGUES	Norte
20932	pau-de-gafanhoto	PORTUGUES	Nordeste
20934	sabão-de-mico	PORTUGUES	Sudeste
20934	saboeiro	PORTUGUES	Sudeste
20934	saboneteira	PORTUGUES	Sudeste
20934	sabonetinho	PORTUGUES	Norte
20936	camboatá-branco	PORTUGUES	Nordeste
20893	camboatá-vermelho	PORTUGUES	Sudeste
20894	camboatá	PORTUGUES	Sudeste
20894	camboatá-de-folha-larga	PORTUGUES	Sudeste
20960	cipó-timbó-açu	PORTUGUES	Sul
20960	cipó-uva	PORTUGUES	Sudeste
20882	curuzinho	PORTUGUES	Nordeste
20883	balãozinho	PORTUGUES	Nordeste
20883	chumbinho	PORTUGUES	Nordeste
20884	cipó-timbó-miudo	PORTUGUES	Sul
20887	cipó-do-vaqueiro	PORTUGUES	Nordeste
20952	cipó-timbó	PORTUGUES	Sudeste
20953	cipó-timbó	PORTUGUES	Sul
20917	olho-de-cabra	PORTUGUES	Sudeste
20920	cipó-timboeira	PORTUGUES	Sudeste
20920	timbó-de-folha-grande	PORTUGUES	Sul
20961	Cipó-timbó	PORTUGUES	Sul
20926	cipó-timbó	PORTUGUES	Sudeste
20928	cipó-timbó	PORTUGUES	Sul
20928	timbó-aitica	PORTUGUES	Sudeste
20928	tinguí-cipó	PORTUGUES	Sudeste
20964	cipó-timbó	PORTUGUES	Sul
20966	cipó-timbó	PORTUGUES	Sul, Sudeste
20981	cambotá da folha grande	PORTUGUES	MG
20981	pitomba	PORTUGUES	AM
20981	pitomba brava	PORTUGUES	AM
20981	pitombinha	PORTUGUES	PE
12509	maracujá-azul	PORTUGUES	
20984	pitomba	PORTUGUES	AM, MA
12509	maracujá-de-cobra	PORTUGUES	
21127	Douradinha	PORTUGUES	
20984	pitombeira	PORTUGUES	AM, RJ
21129	cangaçu	PORTUGUES	
20988	macucu	PORTUGUES	Acre
21001	Mata-fome-de-bola	PORTUGUES	NE
21002	Cipó-bordado	PORTUGUES	SE
21004	ameixa	PORTUGUES	Ceará
21004	mamão-de-bode	PORTUGUES	Ceará
21005	aguaí	PORTUGUES	RS
21005	aguaí-vermelho	PORTUGUES	PR, RS
21005	vassourinha	PORTUGUES	RS
21006	abiu	PORTUGUES	Pará
21006	abiurana	PORTUGUES	Brasil
21006	castanha-vermelha	PORTUGUES	Amazonas
21006	massaranduba	PORTUGUES	Amazonas
21010	bacubicha	PORTUGUES	RJ
21010	bacumacha, bacumixa, bacumixa-branca	PORTUGUES	Bahia
21010	curubixa	PORTUGUES	ES
21010	grumixava	PORTUGUES	SP
21013	goiaba-leiteira	PORTUGUES	Piauí
21013	tuturuba	PORTUGUES	Maranhão
21014	abiu	PORTUGUES	Pará
21015	abiurana-roxa	PORTUGUES	Acre
21016	Abiu	PORTUGUES	Pará
21017	abiu	PORTUGUES	Maranhão
21017	guajara	PORTUGUES	Pará
21018	cucutiriba-folha-pelada, cutitiriba-pelada	PORTUGUES	Amazonas
21019	abiorana-mole	PORTUGUES	Acre
21019	abiurana, abiurana-do-igapó, abiuran-de-várzea	PORTUGUES	Amazonas
21019	juturuba	PORTUGUES	Maranhão
21020	fruta-do-veado	PORTUGUES	Minas Gerais
21020	louco e massaranduba	PORTUGUES	Bahia
21020	maçaranduba	PORTUGUES	Piauí
21020	pessegueiro-do-cerrado	PORTUGUES	Minas Gerais
21020	pitomba-de-leite	PORTUGUES	CE, PI
21021	maçaranduba-de-vara	PORTUGUES	Bahia
21021	massaranduba	PORTUGUES	Bahia
21022	abiurana, abiurana-grande, abiurana-preta	PORTUGUES	Pará
21022	curitiriba-rana	PORTUGUES	Amazonas
21023	guacá-de-leite	PORTUGUES	SC
21023	quebra-serra	PORTUGUES	SC
21168	beringela	PORTUGUES	Acre
21258	cutuíba	PORTUGUES	Roraima
21258	jasmim	PORTUGUES	Amapá
21301	vassorinha	PORTUGUES	Centro-Oeste
21301	velame	PORTUGUES	Centro-Oeste
21309	chanana	PORTUGUES	Nordeste
21312	malva branca	PORTUGUES	Nordeste
21321	abajir	PORTUGUES	Nordeste
21327	menino duro	PORTUGUES	Nordeste
21334	marcela-brava	PORTUGUES	Nordeste
21334	pampolinha	PORTUGUES	Norte
21335	damiana	ESPANHOL	
21342	curicaca	PORTUGUES	Nordeste
21342	malvinha de lagoa	PORTUGUES	Nordeste
21354	boa noite	PORTUGUES	Nordeste
21354	chanana	PORTUGUES	Nordeste
21466	rincão	PORTUGUES	Acre
21574	quarubarana	PORTUGUES	
21582	Bananeira do Campo	PORTUGUES	Minas Gerais
21582	Folha Larga	PORTUGUES	Mato Grosso, Maranhão, Piauí
21583	Cedro Rana	PORTUGUES	
21583	Iutaí mirim	PORTUGUES	
21670	manaeu pabinki	KAXINAWA	Acre
21673	takurushni	KAXINAWA	Acre
21713	crista de mutum	PORTUGUES	Acre
21738	carrapicho bravo	PORTUGUES	Acre
21738	escova de macaco	PORTUGUES	Acre
21739	anilina	PORTUGUES	Acre
21739	daterimachá	KAXINAWA	Acre
21739	grão de macaco	PORTUGUES	Acre
20987	pitomba	PORTUGUES	Amapá
20999	lagartixa	PORTUGUES	Nordeste
21000	cipó-ervilha	PORTUGUES	Sudeste
20981	breu-pitomba	PORTUGUES	Acre
20984	feijao-cru	PORTUGUES	BA
20986	pitomba	PORTUGUES	Norte e Nordeste
20986	pitomba-do-mato	PORTUGUES	Norte e Nordeste
20988	pitomba	PORTUGUES	Norte e Nordeste
20988	pitomba-de-anta	PORTUGUES	Norte
20999	mata-fome	PORTUGUES	Nordeste
21003	balãozinho	PORTUGUES	Nordeste
21003	chumbinho	PORTUGUES	Nordeste
21130	Japecanga	PORTUGUES	
21130	Salsaparrilha	PORTUGUES	
21131	Dente de cachorro	PORTUGUES	
21131	Juquecanga	PORTUGUES	
21517	ipecacuanha	PORTUGUES	
21517	orelha de onça	PORTUGUES	
21519	Poaia	PORTUGUES	
21739	laranjinha	PORTUGUES	Acre
21739	mata-calado	PORTUGUES	Acre
21740	cabeça de macaco	PORTUGUES	Acre
21740	pente de macaco	PORTUGUES	Acre
21740	xinhumapu	KAXINAWA	Acre
21742	taioba de tracajá	PORTUGUES	Acre
21742	tchasum-bumә Kaxinawá	PORTUGUES	Acre
21758	almeixa	PORTUGUES	Acre
21758	cedro-branco	PORTUGUES	Acre
21758	cedro-taperebá	PORTUGUES	Acre
21759	arueira	PORTUGUES	Roraima
21763	cajá-de-jaboti	PORTUGUES	Acre
21763	cajarana	PORTUGUES	Acre
21763	cajarana-da-mata	PORTUGUES	Acre
21763	carajarana-de-anta	PORTUGUES	Acre
21765	breu-de-leite	PORTUGUES	norte
21765	breu-manga	PORTUGUES	norte
21766	amaparana	PORTUGUES	Amazonas
21766	breu-de-leite	PORTUGUES	Mato Grosso
21886	erva doce	PORTUGUES	Acre
21888	pereiro	PORTUGUES	Acre
21893	carapanaúba amarela	PORTUGUES	Acre
21895	amarelão	PORTUGUES	Acre
21902	sorva	PORTUGUES	Acre
21903	sorva	PORTUGUES	norte
21903	sorvarana	PORTUGUES	Acre
21909	quina-quina branca	PORTUGUES	Acre
21912	chico preto	PORTUGUES	Acre
21931	pepino do índio	PORTUGUES	Acre
21941	gogó-de-guariba	PORTUGUES	
21942	marfim fedorento	PORTUGUES	Acre
21945	ariá	PORTUGUES	Acre
21945	goiaba de anta	PORTUGUES	Acre
21947	grão de galo	PORTUGUES	Acre
21951	grão de galo	PORTUGUES	Acre
21952	janaguba	PORTUGUES	Acre
21955	sanango	PORTUGUES	Acre
21960	sanango	PORTUGUES	Acre
21994	shunĩ	KAXINAWA	Acre
21997	milho de cobra	PORTUGUES	Acre
21999	milho de cobra	PORTUGUES	Acre
22000	cipó-titica	PORTUGUES	Brasil
22006	ambê da terra firme	PORTUGUES	Acre
22012	costela de adão	PORTUGUES	Acre
22068	Sororoquinha	PORTUGUES	Acre
22073	morototó	PORTUGUES	Acre
22076	chica-chica	PORTUGUES	Acre
22076	pupunha	PORTUGUES	Acre
22076	pupunha brava	PORTUGUES	Acre
22076	pupunha da mata	PORTUGUES	Acre
22076	pupunha de metro	PORTUGUES	Acre
22079	piassaba	PORTUGUES	Acre
22079	piassava	PORTUGUES	Acre
22080	tucumã	PORTUGUES	Acre
22082	murumuru	PORTUGUES	Acre
22082	tucumã	PORTUGUES	Acre
22083	murmuru	PORTUGUES	Acre
22083	murumuru	PORTUGUES	Acre
22085	joari	PORTUGUES	Acre
22086	murmuru	PORTUGUES	Acre
22086	murumuru	PORTUGUES	Acre
22087	murmuru	PORTUGUES	Acre
22087	murumuru	PORTUGUES	Acre
22088	jací	PORTUGUES	Acre
22096	catolé da terra firme	PORTUGUES	Acre
22097	cocão	PORTUGUES	Acre
22098	marajá	PORTUGUES	Acre
22098	pupunha	PORTUGUES	Acre
22098	pupunha de macaco	PORTUGUES	Acre
22100	marajá	PORTUGUES	Acre
22100	marajá da várzea	PORTUGUES	Acre
22101	marajá	PORTUGUES	Acre
22102	marajá	PORTUGUES	Acre
22107	pupunha	PORTUGUES	Acre
22107	pupunha brava	PORTUGUES	Acre
22107	pupunha do mato	PORTUGUES	Acre
22109	pupunha	PORTUGUES	Acre
22110	marajá	PORTUGUES	Acre
22111	marajá	PORTUGUES	Acre
22112	marajá	PORTUGUES	Acre
22114	marajá	PORTUGUES	Acre
22114	mombaca	PORTUGUES	Acre
22114	palmeirinha	PORTUGUES	Acre
22114	paxiubinha	PORTUGUES	Acre
22118	marajá peludo	PORTUGUES	Acre
22118	ubim com espinho	PORTUGUES	Acre
22120	marajá	PORTUGUES	Acre
22120	marajá fino	PORTUGUES	Acre
22120	marajazinho	PORTUGUES	Acre
22123	palmeirinha	PORTUGUES	Acre
22123	palmeirinha cheirosa	PORTUGUES	Acre
22123	ubim	PORTUGUES	Acre
22124	palmeirinha	PORTUGUES	Acre
22124	ubim	PORTUGUES	Acre
22126	palmeirinha	PORTUGUES	Acre
21925	bejuco de sapo	ESPANHOL	
22126	palmeirinha cheirosa	PORTUGUES	Acre
22126	ubim	PORTUGUES	Acre
22129	caranaí	PORTUGUES	Acre
22130	chila	PORTUGUES	Acre
22130	xila	PORTUGUES	Acre
22131	jacitara	PORTUGUES	Acre
22131	jacitara gigante	PORTUGUES	Acre
22133	jacitara	PORTUGUES	Acre
22133	macambira	PORTUGUES	Acre
22136	paxiuba	PORTUGUES	Acre
22138	dendê	PORTUGUES	
22140	açaí anão	PORTUGUES	Acre
22142	açaí	PORTUGUES	Acre
22142	açaí chumbinho	PORTUGUES	Acre
22143	ubim	PORTUGUES	Acre
22144	ubim	PORTUGUES	Acre
22146	palmeirinha	PORTUGUES	Acre
22146	ubim	PORTUGUES	Acre
22147	ubim	PORTUGUES	Acre
22148	ubim	PORTUGUES	Acre
22150	ubim	PORTUGUES	Acre
22150	ubim de pendão	PORTUGUES	Acre
22152	palmeirinha	PORTUGUES	Acre
22152	ubim	PORTUGUES	Acre
22152	ubim da folha larga	PORTUGUES	Acre
22153	palmeirinha	PORTUGUES	Acre
22153	ubim	PORTUGUES	Acre
22154	ubim	PORTUGUES	Acre
22155	ubim	PORTUGUES	Acre
22159	ubim	PORTUGUES	Acre
22161	ubim	PORTUGUES	Acre
22164	paxiubinha caiana	PORTUGUES	Acre
22164	ubim	PORTUGUES	Acre
22166	paxiubão	PORTUGUES	Acre
22168	paxiubinha do macaco	PORTUGUES	Acre
22169	paxiubinha	PORTUGUES	Acre
22169	pifaia	PORTUGUES	Acre
22169	ubim	PORTUGUES	Acre
22171	caranaí	PORTUGUES	Acre
22173	buritirana	PORTUGUES	Acre
22177	bacaba	PORTUGUES	Acre
22177	bacaba de caranaí	PORTUGUES	Acre
22178	patauá	PORTUGUES	Acre
22178	patoá	PORTUGUES	Acre
22180	abacaba	PORTUGUES	Acre
22180	bacaba	PORTUGUES	Acre
22180	bacabinha	PORTUGUES	Acre
22183	jarina	PORTUGUES	Acre
22186	açaizinha	PORTUGUES	Acre
22187	paxiubinha	PORTUGUES	Acre
22188	açairana	PORTUGUES	Acre
22188	palmeirinha	PORTUGUES	Acre
22189	catolé	PORTUGUES	Acre
22192	palmeirinha	PORTUGUES	Acre
22192	ubim	PORTUGUES	Acre
22194	paxiuba de macaco	PORTUGUES	Acre
22195	paxiubinha de macaco	PORTUGUES	Acre
22196	jarrinha-pílosa	PORTUGUES	Brasil
22200	urubú-caá	KAXINAWA	Amazônia
22201	urubu-caá	KAXINAWA	Brasil
22202	jambú	PORTUGUES	Acre
22202	shia pa Kaxinawá	PORTUGUES	Acre
22206	ourana	PORTUGUES	Acre
22211	puikaman	KAXINAWA	Acre
22211	tinguí	PORTUGUES	Acre
22218	boldo	PORTUGUES	Acre
22237	língua-de-vaca	PORTUGUES	Acre
22239	lingua-de-vaca	PORTUGUES	Acre
22240	cravo de defunto	PORTUGUES	Acre
22241	cravo de defunto	PORTUGUES	Acre
22249	assa-peixe	PORTUGUES	Acre
22250	assa-peixe	PORTUGUES	Acre
22250	elixir	PORTUGUES	Acre
22268	urucurana	PORTUGUES	Acre
22269	urucum bravo	PORTUGUES	Acre
22270	buxixão	PORTUGUES	Acre
22271	freijó	PORTUGUES	Acre
22271	freijó preto	PORTUGUES	Acre
22273	grão de galo	PORTUGUES	Acre
22300	capança	PORTUGUES	Acre
22300	fruto de macaco	PORTUGUES	Acre
22306	croata	PORTUGUES	Acre
22313	ananas bravo	PORTUGUES	Acre
22336	abacaxi do mato	PORTUGUES	Acre
22350	bawã piei muka	KAXINAWA	Acre
22350	breu de campina	PORTUGUES	Acre
22353	breu	PORTUGUES	Acre
22353	breu mescla	PORTUGUES	Acre
22354	breu	PORTUGUES	Acre
22356	breu andirobinha	PORTUGUES	Pará
22364	breu de leite	PORTUGUES	Amazonia
22366	breu	PORTUGUES	Acre
22367	breu de campina	PORTUGUES	Acre
22379	breu	PORTUGUES	Acre
22380	breu	PORTUGUES	Acre
22380	breu de tucano	PORTUGUES	Acre
22380	breuzinho	PORTUGUES	Acre
22382	breu	PORTUGUES	Acre
22382	breu manga	PORTUGUES	Acre
22382	breu maxixe	PORTUGUES	Acre
22382	breu mescla	PORTUGUES	Acre
22386	breu	PORTUGUES	Acre
22388	breu branco	PORTUGUES	Acre
22388	breu de leite	PORTUGUES	Acre
22388	breu mescla	PORTUGUES	Acre
22388	breu sucuúba	PORTUGUES	Acre
22403	mamãozinho da mata	PORTUGUES	Acre
22404	mamãozinho	PORTUGUES	Acre
22404	mamuí	PORTUGUES	Acre
22405	mamão	PORTUGUES	Acre
22405	papaya	ESPANHOL	
22406	jaracatiá	PORTUGUES	Acre
22406	jaracatiara	PORTUGUES	Acre
22406	mamuí	PORTUGUES	Acre
22408	Piquia-rana	PORTUGUES	Norte
22409	pequí	PORTUGUES	Acre
22409	piquiarana	PORTUGUES	Acre
22409	piquirana	PORTUGUES	Acre
22417	aquariquara de haste	PORTUGUES	Acre
22417	baká tuí Kaxinawá	PORTUGUES	Acre
22417	envireira fofa	PORTUGUES	Acre
